date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,winp,bsl_h_mu,bsl_h_s,bsl_a_mu,bsl_a_s
1917-10-14,Uruguay,Argentina,1.0,0.0,Copa América,Montevideo,Uruguay,False,0.56346775932099,26.668550141957507,1.9656217082640115,25.129027365135446,1.9422591267788099
1919-05-11,Brazil,Chile,6.0,0.0,Copa América,Rio de Janeiro,Brazil,False,0.6477601463853799,24.751959712791802,1.6802889287216374,21.733302386837146,1.7707448653909033
1919-05-13,Argentina,Uruguay,2.0,3.0,Copa América,Rio de Janeiro,Brazil,True,0.43445739660584926,25.27828476925266,1.65189442900086,26.51568043890136,1.6640094234856952
1919-05-17,Chile,Uruguay,0.0,2.0,Copa América,Rio de Janeiro,Brazil,True,0.19534407939317133,20.95161636776383,1.5209939668419026,26.458509668930468,1.4498623801987311
1919-05-18,Brazil,Argentina,3.0,1.0,Copa América,Rio de Janeiro,Brazil,False,0.5077505574727479,25.455822968238024,1.4686058306592868,25.33462609415667,1.4426147478837335
1919-05-22,Argentina,Chile,4.0,1.0,Copa América,Rio de Janeiro,Brazil,True,0.7225360821634044,24.95270872273935,1.287668460108271,21.73054277800382,1.3414848200823277
1919-05-26,Brazil,Uruguay,2.0,2.0,Copa América,Rio de Janeiro,Brazil,False,0.5074805278163581,25.851626051932673,1.3047736958308846,25.750735010131457,1.2953172776147943
1919-05-29,Brazil,Uruguay,1.0,0.0,Copa América,Rio de Janeiro,Brazil,False,0.5053958288391608,25.83331525981227,1.180448338645036,25.768781347143115,1.1737679111952872
1920-09-11,Chile,Brazil,0.0,1.0,Copa América,Viña del Mar,Chile,False,0.18161057203230369,21.772815944866917,1.2071295540343485,25.981930562407147,1.082627744161824
1920-09-12,Uruguay,Argentina,1.0,1.0,Copa América,Viña del Mar,Chile,True,0.5621230122946197,25.621843380920076,1.0776476880033177,24.913759268637325,1.169358278423628
1920-09-18,Brazil,Uruguay,0.0,6.0,Copa América,Viña del Mar,Chile,True,0.5020483605893982,25.54604673617763,1.0064206631348493,25.525426200473053,1.0015943767261024
1920-09-20,Chile,Argentina,1.0,1.0,Copa América,Viña del Mar,Chile,False,0.26688763893883993,22.314717272919975,1.1005002401465658,25.027285445648648,1.0715248800040962
1920-09-25,Argentina,Brazil,2.0,0.0,Copa América,Viña del Mar,Chile,True,0.4865586728405832,24.654707608222157,0.9952196915658579,24.785302560841703,0.9406903413132806
1920-10-03,Chile,Uruguay,1.0,2.0,Copa América,Viña del Mar,Chile,False,0.18073217370507266,22.70771748244949,1.0176615399063638,26.27889157895995,0.9368267989131808
1921-10-02,Argentina,Brazil,1.0,0.0,Copa América,Buenos Aires,Argentina,False,0.5410917075486708,24.922666620818138,0.9305345500315771,24.545902741899756,0.8862666532111885
1921-10-09,Paraguay,Uruguay,2.0,1.0,Copa América,Buenos Aires,Argentina,True,0.4945107706903734,25.0,8.333,25.993728305009547,0.8833497789548247
1921-10-12,Brazil,Paraguay,3.0,0.0,Copa América,Buenos Aires,Argentina,True,0.39634094613414506,24.481922979977313,0.8395442013593827,26.81637023267608,2.485386153415359
1921-10-16,Argentina,Paraguay,3.0,0.0,Copa América,Buenos Aires,Argentina,False,0.5488725975627982,24.993197420459314,0.8763004159008304,24.258405254869807,1.7930673994400157
1921-10-23,Brazil,Uruguay,1.0,2.0,Copa América,Buenos Aires,Argentina,True,0.36360426306214566,24.773796017499095,0.8162533997377063,25.97331717628367,0.878816425424
1921-10-30,Argentina,Uruguay,1.0,0.0,Copa América,Buenos Aires,Argentina,False,0.4087100653601219,25.16743960963444,0.8419231261721992,25.95260170639973,0.8319444950078376
1922-09-17,Brazil,Chile,1.0,1.0,Copa América,Rio de Janeiro,Brazil,False,0.6908705508009585,24.791667001421896,0.7788403334712294,23.044214875696323,0.9487351045104248
1922-09-23,Chile,Uruguay,0.0,2.0,Copa América,Rio de Janeiro,Brazil,True,0.2295236532604219,23.25374511699356,0.8900398782462071,25.78565496695994,0.7920884543909293
1922-09-24,Brazil,Paraguay,1.0,1.0,Copa América,Rio de Janeiro,Brazil,False,0.5935781727097508,24.650460842193826,0.7467097394143158,23.528879695391023,1.4763634088723159
1922-09-28,Argentina,Chile,4.0,0.0,Copa América,Rio de Janeiro,Brazil,True,0.7276102653483902,25.338415201090637,0.8005905630354746,23.31053590942809,0.8411853000975642
1922-10-01,Brazil,Uruguay,0.0,0.0,Copa América,Rio de Janeiro,Brazil,False,0.35375078695272166,24.57888592655769,0.7224909374251747,25.740676322439754,0.7578591011623048
1922-10-05,Chile,Paraguay,0.0,3.0,Copa América,Rio de Janeiro,Brazil,True,0.43607389019168163,23.120639872621346,0.7996614381188653,23.808677149576695,1.2790224771311183
1922-10-08,Argentina,Uruguay,0.0,1.0,Copa América,Rio de Janeiro,Brazil,True,0.4825479023815491,25.51042511745621,0.7648800571232223,25.646645531535654,0.7265429999873743
1922-10-12,Paraguay,Uruguay,1.0,0.0,Copa América,Rio de Janeiro,Brazil,True,0.35191612669941763,24.26571318846897,1.1456478314559535,25.710748552678854,0.6990641635641445
1922-10-15,Brazil,Argentina,2.0,0.0,Copa América,Rio de Janeiro,Brazil,False,0.39874777191856026,24.664344955938027,0.6954109282135796,25.439378643675802,0.7327492271971625
1922-10-18,Argentina,Paraguay,2.0,0.0,Copa América,Rio de Janeiro,Brazil,True,0.5609300929879772,25.227147138739138,0.7041720480661814,24.677076946373887,1.044838043940317
1922-10-22,Brazil,Paraguay,3.0,0.0,Copa América,Rio de Janeiro,Brazil,False,0.5455165670228899,24.855498404734472,0.6710325261048641,24.468462843724,0.9667554151799386
1923-10-29,Argentina,Paraguay,4.0,3.0,Copa América,Montevideo,Uruguay,True,0.6409648008227249,25.321902386802112,0.6807739246855161,24.137772078566275,0.9035115820341729
1923-11-04,Uruguay,Paraguay,2.0,0.0,Copa América,Montevideo,Uruguay,False,0.6698837055373382,25.557584153912945,0.6768143344206393,24.15841989339711,0.8513471969585471
1923-11-11,Brazil,Paraguay,0.0,1.0,Copa América,Montevideo,Uruguay,True,0.6172516361568714,25.01482049058087,0.6502531307042427,24.097792179710908,0.8072524050735862
1923-11-18,Argentina,Brazil,2.0,1.0,Copa América,Montevideo,Uruguay,True,0.557556528514547,25.310180096451102,0.6587475336675784,24.900243195678897,0.6305215347745576
1923-11-25,Uruguay,Brazil,2.0,1.0,Copa América,Montevideo,Uruguay,False,0.602725307240526,25.59590162747175,0.6548773710489696,24.865904652369785,0.6119000514928323
1923-12-02,Uruguay,Argentina,2.0,0.0,Copa América,Montevideo,Uruguay,False,0.5376276101409088,25.612922031541213,0.6339003809165612,25.34766186065877,0.6374819315788984
1924-10-12,Argentina,Paraguay,0.0,0.0,Copa América,Montevideo,Uruguay,True,0.6278252086351901,25.24411498934864,0.6181635223155779,24.274376588703262,0.7691748917829551
1924-10-19,Uruguay,Chile,5.0,0.0,Copa América,Montevideo,Uruguay,False,0.8249401204626594,25.71530866111109,0.6149090788018425,22.941988482059234,0.7681443847076257
1924-10-25,Argentina,Chile,2.0,0.0,Copa América,Montevideo,Uruguay,True,0.7995914782246103,25.19097828884576,0.6009888383670307,22.753438956664283,0.7349028738540028
1924-10-26,Uruguay,Paraguay,3.0,1.0,Copa América,Montevideo,Uruguay,False,0.6950928950344757,25.836134977035663,0.5979929948329108,24.356645932653173,0.7358247847459104
1924-11-01,Chile,Paraguay,1.0,3.0,Copa América,Montevideo,Uruguay,True,0.30505293155480584,22.787680078403366,0.7055609614461206,24.315796086016398,0.7063610252045958
1924-11-02,Uruguay,Argentina,0.0,0.0,Copa América,Montevideo,Uruguay,False,0.602263971598949,25.863114470975546,0.5822889929773415,25.168079057487233,0.5850507052816061
1925-11-29,Argentina,Paraguay,2.0,0.0,Copa América,Buenos Aires,Argentina,False,0.6203445770431142,25.203685621198915,0.5698676610789701,24.3494465912984,0.6807096164361215
1925-12-06,Brazil,Paraguay,5.0,2.0,Copa América,Buenos Aires,Argentina,True,0.5824436643274309,24.851044923755378,0.5948236887814482,24.271235450279633,0.6570659341299069
1925-12-13,Argentina,Brazil,4.0,1.0,Copa América,Buenos Aires,Argentina,False,0.5423490500936523,25.258499795249563,0.5560691297273451,24.97723957806014,0.5791083056098363
1925-12-17,Brazil,Paraguay,3.0,1.0,Copa América,Buenos Aires,Argentina,True,0.6046724794567226,24.8400188433885,0.5643046636966237,24.117249056042628,0.6358192710839237
1925-12-20,Argentina,Paraguay,3.0,1.0,Copa América,Buenos Aires,Argentina,False,0.6924077107090415,25.385019370282926,0.54297634608968,24.040443534170404,0.616405570834328
1925-12-25,Argentina,Brazil,2.0,2.0,Copa América,Buenos Aires,Argentina,False,0.5787180268082751,25.41396929041884,0.5308493581105101,24.90051842200388,0.550777599920085
1926-10-12,Chile,Bolivia,7.0,1.0,Copa América,Santiago,Chile,False,0.48754074447324725,22.754105758816166,0.6799977070553549,25.0,8.333
1926-10-16,Argentina,Bolivia,5.0,0.0,Copa América,Santiago,Chile,True,0.8339572360520249,25.39199699893022,0.5193667544381152,17.456178729139214,2.4314963847437925
1926-10-17,Chile,Uruguay,1.0,3.0,Copa América,Santiago,Chile,False,0.1385117223979433,22.804340425315484,0.6779232417718393,25.827843273038102,0.5673218262750956
1926-10-20,Argentina,Paraguay,8.0,0.0,Copa América,Santiago,Chile,True,0.6931800098371266,25.32698974164705,0.5135844472293872,24.003134100331284,0.5986043621380176
1926-10-23,Bolivia,Paraguay,1.0,6.0,Copa América,Santiago,Chile,True,0.1881788444934367,18.88100136810174,1.744378190032436,23.641882324928456,0.5821836460620281
1926-10-24,Argentina,Uruguay,0.0,2.0,Copa América,Santiago,Chile,True,0.47098282958481885,25.592911554480963,0.503252055987285,25.779266741503225,0.553695330945712
1926-10-28,Bolivia,Uruguay,0.0,6.0,Copa América,Santiago,Chile,True,0.05220976131171551,18.80344640228647,1.4338574209180786,25.86402863266058,0.54060185850091
1926-10-31,Chile,Argentina,1.0,1.0,Copa América,Santiago,Chile,False,0.16072263244613771,22.873703536464998,0.6545487341148704,25.5228902768331,0.49344164515541566
1926-11-01,Paraguay,Uruguay,1.0,6.0,Copa América,Santiago,Chile,True,0.20206348199857316,23.650521023448807,0.5715705803783595,25.826900192703782,0.5310549735927467
1926-11-03,Chile,Paraguay,5.0,1.0,Copa América,Santiago,Chile,False,0.4316104455830032,23.043819786770626,0.6331843013732396,23.510939072529755,0.5572641175599583
1927-09-18,Czechoslovakia,Austria,2.0,0.0,International Cup,Prague,Czechoslovakia,False,0.5,25.0,8.333,25.0,8.333
1927-09-25,Hungary,Austria,5.0,3.0,International Cup,Budapest,Hungary,False,0.5035541710151924,25.0,8.333,24.041414218818293,6.013095972273565
1927-10-23,Czechoslovakia,Italy,2.0,2.0,International Cup,Prague,Czechoslovakia,False,0.5035541710151924,25.958585781181707,6.013095972273565,25.0,8.333
1927-10-30,Argentina,Bolivia,7.0,1.0,Copa América,Lima,Peru,True,0.9536261977264399,25.42621099250288,0.4843541479610579,19.064640626746687,1.244837346162795
1927-11-01,Peru,Uruguay,0.0,4.0,Copa América,Lima,Peru,False,0.4947294536103163,25.0,8.333,25.947395044399812,0.5196003503317438
1927-11-06,Bolivia,Uruguay,0.0,9.0,Copa América,Lima,Peru,True,0.025983494441536137,19.136619161752474,1.1140619667344815,25.958280903054593,0.5186730525357391
1927-11-06,Italy,Austria,0.0,1.0,International Cup,Bologna,Italy,False,0.5143301012587679,25.596464076701803,5.121688584374354,23.70399460812817,4.943915626829121
1927-11-13,Peru,Bolivia,3.0,2.0,Copa América,Lima,Peru,False,0.6515948104818485,22.200202739704025,2.3980665104136802,18.776625322593222,1.017852300217158
1927-11-20,Argentina,Uruguay,3.0,2.0,Copa América,Lima,Peru,True,0.40140736945427713,25.415314070766478,0.4769996368331842,26.036311286740048,0.509298627448083
1927-11-27,Peru,Argentina,1.0,5.0,Copa América,Lima,Peru,False,0.20891874987760395,21.110220812571054,1.7788725544428252,25.47217058657865,0.4685595806484669
1928-01-01,Italy,Switzerland,3.0,2.0,International Cup,Genoa,Italy,False,0.49653755555782764,24.257677690394672,3.7537037573254364,25.0,8.333
1928-03-25,Italy,Hungary,4.0,3.0,International Cup,Rome,Italy,False,0.48889878520375063,24.531888061540062,3.4456830889457954,25.648002695935915,5.121688584374354
1928-04-01,Austria,Czechoslovakia,0.0,1.0,International Cup,Vienna,Austria,False,0.49311238285850834,24.951455822621757,3.728384548232317,25.64800269593592,4.943915626829121
1928-04-22,Hungary,Czechoslovakia,2.0,0.0,International Cup,Budapest,Hungary,False,0.47591110376588086,24.389415369945166,3.260374987392891,25.815268493906796,3.3120248970596844
1928-07-25,Latvia,Lithuania,3.0,0.0,Baltic Cup,Tallinn,Estonia,True,0.5,25.0,8.333,25.0,8.333
1928-07-26,Estonia,Lithuania,6.0,0.0,Baltic Cup,Tallinn,Estonia,False,0.5053311683681267,25.0,8.333,23.562121328227438,6.013095972273565
1928-07-27,Estonia,Latvia,0.0,1.0,Baltic Cup,Tallinn,Estonia,False,0.5086785677935781,27.838704202860452,5.121688584374354,26.437878671772562,6.013095972273565
1928-10-07,Austria,Hungary,5.0,1.0,International Cup,Vienna,Austria,False,0.48119378826368686,24.85632824347982,3.0892009311474187,25.70889223907746,2.556531558076959
1928-10-14,Switzerland,Italy,2.0,3.0,International Cup,Zürich,Switzerland,False,0.4779379205263524,23.648653721102725,3.9474096606029123,25.101537508576033,2.9456138291420224
1928-10-28,Austria,Switzerland,2.0,0.0,International Cup,Vienna,Austria,False,0.5812593276860151,26.953740837930994,2.327733494783671,23.88187122310133,2.749163161710848
1928-11-01,Hungary,Switzerland,3.0,1.0,International Cup,Budapest,Hungary,False,0.49869939841449584,24.27243112616659,2.145018258184327,24.308777752215924,2.1325389160670905
1929-03-03,Italy,Czechoslovakia,4.0,2.0,International Cup,Bologna,Italy,False,0.5139622585973387,24.97167363279955,2.487694638607252,24.453654953749588,2.5709242095805718
1929-04-07,Austria,Italy,3.0,0.0,International Cup,Vienna,Austria,False,0.5471825362675067,26.647686684869516,1.9675434926119875,25.459560188323028,2.037462380762353
1929-04-14,Switzerland,Hungary,4.0,5.0,International Cup,Berne,Switzerland,False,0.44341585215674695,23.697460473409848,1.7839513915731513,24.890924038572773,1.7898673794345314
1929-05-05,Switzerland,Czechoslovakia,1.0,4.0,International Cup,Lausanne,Switzerland,False,0.491449981364666,23.747168939809974,1.5377829876305078,23.93257632927085,2.07017764762953
1929-08-14,Latvia,Lithuania,3.0,1.0,Baltic Cup,Riga,Latvia,False,0.5514474015580995,27.707196878894596,4.1280649307804556,22.08398786828838,4.943915626829121
1929-08-15,Estonia,Lithuania,5.0,2.0,Baltic Cup,Riga,Latvia,True,0.5393745983695086,26.91782943060622,4.021207656771855,23.949058613225755,3.4439026752345145
1929-08-16,Latvia,Estonia,2.0,2.0,Baltic Cup,Riga,Latvia,False,0.4902047529975385,26.40688883704975,3.3053326487386845,26.93266841952788,2.913186140898905
1929-09-08,Czechoslovakia,Hungary,1.0,1.0,International Cup,Prague,Czechoslovakia,False,0.502501559009402,24.886088197501586,1.6833811164685577,24.840885336388833,1.5411094428293186
1929-10-06,Czechoslovakia,Switzerland,5.0,0.0,International Cup,Prague,Czechoslovakia,False,0.607871929616971,24.87466014880237,1.4551104570730422,23.221029355952766,1.3866226235198977
1929-10-06,Romania,Yugoslavia,2.0,1.0,Balkan Cup,Bucharest,Romania,False,0.5,25.0,8.333,25.0,8.333
1929-10-27,Switzerland,Austria,1.0,3.0,International Cup,Berne,Switzerland,False,0.2362143572119183,22.58018327571837,1.246800533297577,27.14789593239061,1.6740628009464513
1929-11-01,Paraguay,Uruguay,3.0,0.0,Copa América,Buenos Aires,Argentina,True,0.14732883700410304,23.304242946691158,0.544218966446973,25.971494252266226,0.4990123698568472
1929-11-03,Argentina,Peru,3.0,0.0,Copa América,Buenos Aires,Argentina,False,0.8367965071411114,25.463702350950793,0.4630458920111966,21.23227507714256,1.4482106568834283
1929-11-10,Argentina,Paraguay,4.0,1.0,Copa América,Buenos Aires,Argentina,False,0.7736754792390932,25.43193612343773,0.4570344425990816,23.560690002103865,0.5317632852408058
1929-11-11,Peru,Uruguay,1.0,4.0,Copa América,Buenos Aires,Argentina,True,0.13427034352332834,21.54300354864659,1.2522358818304733,25.755882220015618,0.48942779708519074
1929-11-16,Paraguay,Peru,5.0,0.0,Copa América,Avellaneda,Argentina,True,0.6877676551489648,23.51152221324731,0.5200527067222532,21.786599566918643,1.119444803555282
1929-11-17,Argentina,Uruguay,2.0,0.0,Copa América,Buenos Aires,Argentina,False,0.45903412760332885,25.468255788981864,0.4496213744437545,25.71867089280405,0.4818614460673101
1930-01-26,Greece,Yugoslavia,2.0,1.0,Balkan Cup,Athens,Greece,False,0.5017771031389484,25.0,8.333,24.520707109409148,6.013095972273565
1930-05-11,Hungary,Italy,0.0,5.0,International Cup,Budapest,Hungary,False,0.4957309144909209,24.85046332118187,1.3681294829549895,24.923168263009835,1.7094750122377587
1930-05-25,Romania,Greece,8.0,1.0,Balkan Cup,Bucharest,Romania,False,0.5009621563559472,25.479292890590855,6.013095972273565,25.324001347967958,5.121688584374354
1930-07-13,Belgium,USA,0.0,3.0,FIFA World Cup,Montevideo,Uruguay,True,0.5,25.0,8.333,25.0,8.333
1930-07-13,France,Mexico,4.0,1.0,FIFA World Cup,Montevideo,Uruguay,True,0.5,25.0,8.333,25.0,8.333
1930-07-14,Brazil,Yugoslavia,1.0,2.0,FIFA World Cup,Montevideo,Uruguay,True,0.508538444723716,24.92417137110096,0.537941798733963,24.351997304064085,4.943915626829121
1930-07-14,Peru,Romania,1.0,3.0,FIFA World Cup,Montevideo,Uruguay,True,0.3478317834998389,21.241092262042933,1.021972067219674,29.098095237904314,4.1280649307804556
1930-07-15,Argentina,France,1.0,0.0,FIFA World Cup,Montevideo,Uruguay,True,0.4906504789135534,25.538961071520433,0.44250172944795196,26.437878671772562,6.013095972273565
1930-07-16,Chile,Mexico,3.0,0.0,FIFA World Cup,Montevideo,Uruguay,True,0.49739678274658483,23.310671782441336,0.6139808533314309,23.562121328227438,6.013095972273565
1930-07-17,Bolivia,Yugoslavia,0.0,4.0,FIFA World Cup,Montevideo,Uruguay,True,0.2022988162200643,18.972991358809068,0.9757465681095059,25.60241866175467,2.2365666389277354
1930-07-17,Paraguay,USA,0.0,3.0,FIFA World Cup,Montevideo,Uruguay,True,0.47086051781127036,23.629252966691723,0.5106198689994211,26.437878671772562,6.013095972273565
1930-07-18,Uruguay,Peru,1.0,0.0,FIFA World Cup,Montevideo,Uruguay,False,0.900652674027379,25.637462236704454,0.4730873178221633,21.49507288781115,0.99956831428976
1930-07-19,Argentina,Mexico,6.0,3.0,FIFA World Cup,Montevideo,Uruguay,True,0.733571130924364,25.547740182590132,0.4414776533433761,20.79814674772964,2.3282830922376037
1930-07-19,Chile,France,1.0,0.0,FIFA World Cup,Montevideo,Uruguay,True,0.42356670353698633,23.33948869375252,0.6112540066375063,24.816752303897875,2.2998755845720145
1930-07-20,Belgium,Paraguay,0.0,1.0,FIFA World Cup,Montevideo,Uruguay,True,0.49931507604034475,23.562121328227438,6.013095972273565,23.62807663915368,0.5090481268791988
1930-07-20,Bolivia,Brazil,0.0,4.0,FIFA World Cup,Montevideo,Uruguay,True,0.03509667007517048,19.182407743456032,0.9360846227638238,24.909367173825718,0.5354030744879856
1930-07-21,Uruguay,Romania,4.0,0.0,FIFA World Cup,Montevideo,Uruguay,False,0.5324269186814048,25.54009158154924,0.4657000563715777,24.954135025713093,2.2325073620375604
1930-07-22,Argentina,Chile,3.0,1.0,FIFA World Cup,Montevideo,Uruguay,True,0.7945425426301603,25.518383614005806,0.4377581905704614,23.418848972039676,0.6013834093739473
1930-07-26,Argentina,USA,6.0,1.0,FIFA World Cup,Montevideo,Uruguay,True,0.4426313732618574,25.51547300980468,0.4313102133641222,26.601006898514857,2.3101242294014055
1930-07-27,Uruguay,Yugoslavia,6.0,1.0,FIFA World Cup,Montevideo,Uruguay,False,0.5853350639113628,25.60619534084443,0.46116950482358504,24.50214611229554,1.7055991780489685
1930-07-30,Uruguay,Argentina,4.0,2.0,FIFA World Cup,Montevideo,Uruguay,False,0.5138990912928634,25.69703105918324,0.45576161738121634,25.613721033332332,0.4278143982060851
1930-08-15,Lithuania,Estonia,2.0,1.0,Baltic Cup,Kaunas,Lithuania,False,0.4272841220553635,23.938174500062885,2.7797142249129685,26.75707694089141,2.3774810877758563
1930-08-16,Estonia,Latvia,2.0,3.0,Baltic Cup,Kaunas,Lithuania,True,0.4677552595947507,25.643202484485784,2.0009381758377045,26.632935090058115,2.4956336554517957
1930-08-17,Lithuania,Latvia,3.0,3.0,Baltic Cup,Kaunas,Lithuania,False,0.45534422332026303,25.460832617008716,2.1554597402665028,26.63687468399235,1.9591924557402323
1930-10-12,Bulgaria,Romania,5.0,3.0,Balkan Cup,Sofia,Bulgaria,False,0.5084131905641671,25.0,8.333,23.43498950728996,1.6632260876497054
1930-11-16,Bulgaria,Yugoslavia,0.0,3.0,Balkan Cup,Sofia,Bulgaria,False,0.5717194856141079,25.386229870179665,2.7899230413233203,23.25966599399746,1.407593952073534
1930-12-07,Greece,Bulgaria,6.0,1.0,Balkan Cup,Athens,Greece,False,0.4971766704828162,22.69860468327253,4.021207656771855,22.855084523131776,1.9851015915101267
1931-02-22,Italy,Austria,2.0,1.0,International Cup,Milan,Italy,False,0.4873427662196125,26.257145216189674,1.4598435151200573,26.453101981381117,1.42974306544004
1931-03-15,Yugoslavia,Greece,4.0,1.0,Balkan Cup,Belgrade,Yugoslavia,False,0.4203327588122192,23.903964941051118,1.3161729679957692,25.891959354983037,2.481154647697803
1931-03-22,Czechoslovakia,Hungary,3.0,3.0,International Cup,Prague,Czechoslovakia,False,0.61929482882787,25.580374732751977,1.29260203536405,23.996031889216937,1.2438638649273122
1931-03-29,Switzerland,Italy,1.0,1.0,International Cup,Berne,Switzerland,False,0.23960811120283387,22.96557864779415,1.1494304940935038,26.507629517386142,1.297994964185757
1931-04-12,Austria,Czechoslovakia,2.0,1.0,International Cup,Vienna,Austria,False,0.572943515196484,26.21284063868128,1.2780858062211211,25.293203245886463,1.1696042220527465
1931-04-12,Hungary,Switzerland,6.0,2.0,International Cup,Budapest,Hungary,False,0.569829416822893,24.261955775372734,1.1346841482969898,23.48520261978469,1.0617767723667806
1931-04-19,Yugoslavia,Bulgaria,1.0,0.0,Balkan Cup,Belgrade,Yugoslavia,False,0.6394248135728311,24.526119711717005,1.2313566997200407,22.076869465240854,1.8291827064058364
1931-05-03,Austria,Hungary,0.0,0.0,International Cup,Vienna,Austria,False,0.6302549874203975,26.227424087709554,1.1563176595946874,24.755124714740912,1.044277028609074
1931-05-10,Romania,Bulgaria,5.0,2.0,Balkan Cup,Bucharest,Romania,False,0.551061400263649,23.41960280074424,1.6335449405388376,22.5232875838014,1.5215965499398612
1931-06-13,Czechoslovakia,Switzerland,7.0,3.0,International Cup,Prague,Czechoslovakia,False,0.7048973172339872,25.28099036618991,1.0770701255155675,23.053373245003282,0.988095299688226
1931-06-28,Yugoslavia,Romania,2.0,4.0,Balkan Cup,Zagreb,Yugoslavia,False,0.529427551505336,24.32381993911446,1.1421858840507566,23.930687857423017,1.421327217282957
1931-08-30,Estonia,Lithuania,2.0,0.0,Baltic Cup,Tallinn,Estonia,False,0.49036475196411544,25.640669939707482,1.7367187190895481,25.838058015110473,1.77644614747358
1931-08-31,Latvia,Lithuania,1.0,0.0,Baltic Cup,Tallinn,Estonia,True,0.5586831835454331,26.325218826254325,1.6796530624089092,25.26835227410309,1.5289155221325659
1931-09-01,Estonia,Latvia,3.0,1.0,Baltic Cup,Tallinn,Estonia,False,0.4921388240293184,26.185179455169475,1.506248324362237,26.310841507179678,1.4518795341959763
1931-09-27,Bulgaria,Turkey,5.0,1.0,Balkan Cup,Sofia,Bulgaria,False,0.4841036751180944,22.07985251193442,1.3517484766080397,25.0,8.333
1931-10-02,Turkey,Yugoslavia,2.0,0.0,Balkan Cup,Sofia,Bulgaria,True,0.30404776533371136,18.78087838279622,2.6522272284123902,23.989006717813172,1.059277581204381
1931-10-04,Bulgaria,Yugoslavia,3.0,2.0,Balkan Cup,Sofia,Bulgaria,False,0.4037129639619723,22.24350328592186,1.3356694676200005,23.417672923371075,1.0164305558010551
1931-10-04,Hungary,Austria,2.0,2.0,International Cup,Budapest,Hungary,False,0.39848574024338934,24.94563763449979,0.9743735805654964,25.993837823925166,1.060631354542151
1931-10-25,Bulgaria,Greece,2.0,1.0,Balkan Cup,Sofia,Bulgaria,False,0.4421089819948092,22.683412936649933,1.192914691535021,23.681002995955087,1.8513211836607673
1931-11-15,Italy,Czechoslovakia,2.0,2.0,International Cup,Rome,Italy,False,0.5284326566797773,25.84500154701021,1.170303051897621,25.533694621194883,0.9973350554352618
1931-11-29,Greece,Romania,2.0,4.0,Balkan Cup,Athens,Greece,False,0.4066965761621508,23.050012618774748,1.5312610798252995,24.44915013967765,1.257978241984502
1931-11-29,Switzerland,Austria,1.0,8.0,International Cup,Basel,Switzerland,False,0.21602722167499144,22.8406953950909,0.9269179587291522,25.847799790347356,0.9839763207985891
1931-12-13,Italy,Hungary,3.0,2.0,International Cup,Turin,Italy,False,0.5722295320220191,25.794026626109364,1.0702068532282958,25.06888795375882,0.915297931359557
1932-02-14,Italy,Switzerland,3.0,0.0,International Cup,Naples,Italy,False,0.8201535324297167,25.833461169633782,0.9904643372477245,22.40241324775054,0.8745678518677886
1932-03-20,Austria,Italy,2.0,1.0,International Cup,Vienna,Austria,False,0.5603681361112101,26.341701446416234,0.9211116288902167,25.778868793346795,0.9256203937484758
1932-04-17,Switzerland,Czechoslovakia,5.0,1.0,International Cup,Zürich,Switzerland,False,0.19035068375554454,22.444977139601868,0.8302661201566922,25.570715101936596,0.9361573812060014
1932-05-08,Hungary,Italy,1.0,1.0,International Cup,Budapest,Hungary,False,0.4220833970641853,25.04004323398,0.8659401447753935,25.730258469279455,0.872642656009803
1932-05-22,Czechoslovakia,Austria,1.0,1.0,International Cup,Prague,Czechoslovakia,False,0.3206466005124231,24.745292039087104,0.8802683159861152,26.389839354967105,0.8689196935185194
1932-06-19,Switzerland,Hungary,3.0,1.0,International Cup,Berne,Switzerland,False,0.2708521620505684,23.094229444887326,0.7915385966450517,25.108946824664596,0.8215809294105353
1932-06-26,Bulgaria,Romania,2.0,0.0,Balkan Cup,Belgrade,Yugoslavia,True,0.3630702115157973,22.94539886751599,1.1119404786796032,24.544933820317315,1.1533607192430724
1932-06-26,Yugoslavia,Greece,7.0,1.0,Balkan Cup,Belgrade,Yugoslavia,False,0.5216055515405659,23.162918978796746,0.9550267135882635,22.908092570374922,1.3382609551321365
1932-06-28,Greece,Romania,0.0,3.0,Balkan Cup,Belgrade,Yugoslavia,True,0.30953504785744346,21.725827474891215,1.1926420272249294,23.98599335348615,1.0600374544702007
1932-06-30,Yugoslavia,Bulgaria,2.0,3.0,Balkan Cup,Belgrade,Yugoslavia,False,0.5308695228664431,23.765012969549346,0.90359863235788,23.464914142774514,1.0285729254325282
1932-07-02,Bulgaria,Greece,2.0,0.0,Balkan Cup,Belgrade,Yugoslavia,True,0.6902733822900519,23.639587296610934,0.9569854046240444,21.60269066278223,1.0888773334467192
1932-07-03,Yugoslavia,Romania,3.0,1.0,Balkan Cup,Belgrade,Yugoslavia,False,0.4513730732639757,23.6302076237606,0.8554705043880257,24.083270340014494,0.9878929975729345
1932-08-28,Latvia,Lithuania,4.0,1.0,Baltic Cup,Riga,Latvia,False,0.5431298634464672,25.879029686660495,1.2960476759347952,25.280264851039274,1.3593744155991643
